,timestamp,open,high,low,close,volume
0,2022-09-30 19:55:00,19.008,19.063,18.958,19.004,209901
1,2022-09-30 19:50:00,19.008,19.024,18.977,18.994,105955
2,2022-09-30 19:45:00,19.018,19.024,18.982,18.994,101838
3,2022-09-30 19:40:00,19.047,19.053,18.997,19.004,48358
4,2022-09-30 19:35:00,19.038,19.058,19.007,19.033,57703
5,2022-09-30 19:30:00,19.043,19.063,19.017,19.024,62421
6,2022-09-30 19:25:00,19.057,19.068,19.017,19.024,63687
7,2022-09-30 19:20:00,19.067,19.083,19.036,19.053,37626
8,2022-09-30 19:15:00,19.077,19.083,19.036,19.053,88649
9,2022-09-30 19:10:00,19.087,19.112,19.046,19.063,22415
10,2022-09-30 19:05:00,19.106,19.112,19.046,19.082,27453
11,2022-09-30 19:00:00,19.116,19.122,19.076,19.092,68807
12,2022-09-30 18:55:00,19.106,19.132,19.085,19.092,41187
13,2022-09-30 18:50:00,19.126,19.132,19.085,19.092,45196
14,2022-09-30 18:45:00,19.111,19.132,19.085,19.112,31082
15,2022-09-30 18:40:00,19.106,19.122,19.066,19.097,52303
16,2022-09-30 18:35:00,19.116,19.132,19.076,19.082,48009
17,2022-09-30 18:30:00,19.106,19.122,19.066,19.092,34212
18,2022-09-30 18:25:00,19.116,19.122,19.076,19.092,37372
19,2022-09-30 18:20:00,19.116,19.132,19.085,19.092,47200
20,2022-09-30 18:15:00,19.116,19.132,19.085,19.112,37605
21,2022-09-30 18:10:00,19.106,19.132,19.076,19.112,26819
22,2022-09-30 18:05:00,19.067,19.122,19.036,19.092,41576
23,2022-09-30 18:00:00,19.087,19.092,19.046,19.053,26122
24,2022-09-30 17:55:00,19.087,19.092,19.046,19.073,49020
25,2022-09-30 17:50:00,19.067,19.092,19.036,19.073,44124
26,2022-09-30 17:45:00,19.077,19.092,19.046,19.053,23573
27,2022-09-30 17:40:00,19.087,19.102,19.017,19.063,60773
28,2022-09-30 17:35:00,19.087,19.112,19.046,19.063,49249
29,2022-09-30 17:30:00,19.106,19.132,19.066,19.073,80537
30,2022-09-30 17:25:00,19.126,19.132,19.095,19.102,25103
31,2022-09-30 17:20:00,19.117,19.132,19.085,19.111,54806
32,2022-09-30 17:15:00,19.141,19.151,19.095,19.102,43715
33,2022-09-30 17:10:00,19.146,19.151,19.115,19.122,46006
34,2022-09-30 17:05:00,19.117,19.151,19.095,19.122,71314
35,2022-09-30 17:00:00,19.097,19.132,19.076,19.102,44396
36,2022-09-30 16:55:00,19.087,19.112,19.056,19.092,71106
37,2022-09-30 16:50:00,19.067,19.112,19.046,19.063,78749
38,2022-09-30 16:45:00,19.067,19.083,19.026,19.053,80235
39,2022-09-30 16:40:00,19.057,19.083,19.026,19.043,105481
40,2022-09-30 16:35:00,19.116,19.122,19.036,19.043,140469
41,2022-09-30 16:30:00,19.165,19.171,19.007,19.092,255937
42,2022-09-30 16:25:00,19.165,19.181,19.125,19.161,96599
43,2022-09-30 16:20:00,19.165,19.2,19.134,19.151,170378
44,2022-09-30 16:15:00,19.234,19.24,19.125,19.151,511913
45,2022-09-30 16:10:00,19.185,19.24,19.144,19.21,1382036
46,2022-09-30 16:05:00,19.077,19.21,19.036,19.181,512926
47,2022-09-30 16:00:00,18.979,19.142,18.919,19.063,1157735
48,2022-09-30 15:55:00,19.097,19.132,18.919,18.965,7790386
49,2022-09-30 15:50:00,19.381,19.387,19.076,19.092,7823212
50,2022-09-30 15:45:00,19.391,19.466,19.312,19.367,2242701
51,2022-09-30 15:40:00,19.322,19.446,19.282,19.384,2937295
52,2022-09-30 15:35:00,19.386,19.446,19.272,19.302,2398442
53,2022-09-30 15:30:00,19.499,19.613,19.331,19.377,4173195
54,2022-09-30 15:25:00,19.435,19.524,19.282,19.475,3347856
55,2022-09-30 15:20:00,19.435,19.475,19.331,19.426,2109479
56,2022-09-30 15:15:00,19.391,19.505,19.331,19.418,2883584
57,2022-09-30 15:10:00,19.504,19.58,19.35,19.382,2897783
58,2022-09-30 15:05:00,19.583,19.668,19.468,19.495,2519068
59,2022-09-30 15:00:00,19.401,19.682,19.35,19.573,4050339
60,2022-09-30 14:55:00,19.48,19.495,19.35,19.389,2435718
61,2022-09-30 14:50:00,19.499,19.544,19.429,19.465,1713087
62,2022-09-30 14:45:00,19.573,19.584,19.39,19.49,3730430
63,2022-09-30 14:40:00,19.681,19.692,19.488,19.559,2893631
64,2022-09-30 14:35:00,19.795,19.81,19.615,19.667,2018189
65,2022-09-30 14:30:00,19.686,19.81,19.654,19.784,2363924
66,2022-09-30 14:25:00,19.727,19.741,19.586,19.676,1449161
67,2022-09-30 14:20:00,19.731,19.79,19.654,19.716,1441876
68,2022-09-30 14:15:00,19.74,19.839,19.694,19.717,2467651
69,2022-09-30 14:10:00,19.701,19.79,19.674,19.721,2060698
70,2022-09-30 14:05:00,19.632,19.721,19.576,19.681,2071493
71,2022-09-30 14:00:00,19.656,19.711,19.576,19.618,2207613
72,2022-09-30 13:55:00,19.691,19.741,19.635,19.647,1926871
73,2022-09-30 13:50:00,19.621,19.761,19.586,19.681,2850144
74,2022-09-30 13:45:00,19.675,19.687,19.596,19.613,3276818
75,2022-09-30 13:40:00,19.755,19.761,19.645,19.662,2063118
76,2022-09-30 13:35:00,19.915,19.923,19.723,19.745,2790552
77,2022-09-30 13:30:00,20.03,20.065,19.89,19.9,1137214
78,2022-09-30 13:25:00,19.927,20.065,19.88,20.01,1962877
79,2022-09-30 13:20:00,19.917,20.006,19.881,19.917,999556
80,2022-09-30 13:15:00,19.946,20.016,19.87,19.902,1222453
81,2022-09-30 13:10:00,19.991,20.085,19.91,19.936,1201127
82,2022-09-30 13:05:00,19.976,20.065,19.939,19.976,1947180
83,2022-09-30 13:00:00,20.02,20.036,19.88,19.956,2053929
84,2022-09-30 12:55:00,20.064,20.101,19.988,20.005,1888146
85,2022-09-30 12:50:00,20.177,20.213,20.037,20.045,2329973
86,2022-09-30 12:45:00,20.162,20.213,20.116,20.158,1825383
87,2022-09-30 12:40:00,20.162,20.193,20.086,20.152,1892980
88,2022-09-30 12:35:00,20.063,20.193,20.008,20.152,3364532
89,2022-09-30 12:30:00,20.03,20.095,19.968,20.054,1348557
90,2022-09-30 12:25:00,20.006,20.104,19.968,20.01,1830343
91,2022-09-30 12:20:00,20.035,20.055,19.851,19.995,3144605
92,2022-09-30 12:15:00,20.049,20.104,19.998,20.02,2137928
93,2022-09-30 12:10:00,19.971,20.075,19.929,20.035,1373436
94,2022-09-30 12:05:00,20.017,20.075,19.949,19.961,1441619
95,2022-09-30 12:00:00,20.118,20.124,19.919,20.0,2943701
96,2022-09-30 11:55:00,20.099,20.154,20.047,20.108,1778018
97,2022-09-30 11:50:00,20.157,20.173,20.057,20.083,2474565
